employment_income,mn_amt_0,mn_amt_1,mn_amt_2,mn_amt_3,mn_amt_4,mn_amt_5,mn_amt_6
101110.11,2531.0,2531.0,2531.0,2531.0,2531.0,2531.0,2531.0
101170.12,2535.0,2535.0,2535.0,2535.0,2535.0,2535.0,2535.0
101230.125,2539.0,2539.0,2539.0,2539.0,2539.0,2539.0,2539.0
101290.13,2543.0,2543.0,2543.0,2543.0,2543.0,2543.0,2543.0
101350.13,2547.0,2547.0,2547.0,2547.0,2547.0,2547.0,2547.0
101410.14,2552.0,2552.0,2552.0,2552.0,2552.0,2552.0,2552.0
101470.15,2556.0,2556.0,2556.0,2556.0,2556.0,2556.0,2556.0
101530.16,2560.0,2560.0,2560.0,2560.0,2560.0,2560.0,2560.0
101590.16,2564.0,2564.0,2564.0,2564.0,2564.0,2564.0,2564.0
101650.164,2568.0,2568.0,2568.0,2568.0,2568.0,2568.0,2568.0
101710.17,2572.0,2572.0,2572.0,2572.0,2572.0,2572.0,2572.0
101770.18,2576.0,2576.0,2576.0,2576.0,2576.0,2576.0,2576.0
101830.18,2580.0,2580.0,2580.0,2580.0,2580.0,2580.0,2580.0
101890.19,2584.0,2584.0,2584.0,2584.0,2584.0,2584.0,2584.0
101950.195,2588.0,2588.0,2588.0,2588.0,2588.0,2588.0,2588.0
102010.2,2591.0,2592.0,2592.0,2592.0,2592.0,2592.0,2592.0
102070.2,2592.0,2596.0,2596.0,2596.0,2596.0,2596.0,2596.0
102130.21,2593.0,2600.0,2600.0,2600.0,2600.0,2600.0,2600.0
102190.22,2594.0,2604.0,2604.0,2604.0,2604.0,2604.0,2604.0
102250.23,2595.0,2608.0,2608.0,2608.0,2608.0,2608.0,2608.0
102310.234,2596.0,2612.0,2612.0,2612.0,2612.0,2612.0,2612.0
102370.234,2597.0,2616.0,2616.0,2616.0,2616.0,2616.0,2616.0
102430.24,2597.0,2620.0,2620.0,2620.0,2620.0,2620.0,2620.0
102490.25,2598.0,2624.0,2624.0,2624.0,2624.0,2624.0,2624.0
102550.26,2599.0,2628.0,2628.0,2628.0,2628.0,2628.0,2628.0
102610.26,2600.0,2633.0,2633.0,2633.0,2633.0,2633.0,2633.0
102670.266,2601.0,2637.0,2637.0,2637.0,2637.0,2637.0,2637.0
102730.27,2602.0,2641.0,2641.0,2641.0,2641.0,2641.0,2641.0
102790.28,2602.0,2645.0,2645.0,2645.0,2645.0,2645.0,2645.0
102850.28,2603.0,2649.0,2649.0,2649.0,2649.0,2649.0,2649.0
102910.29,2604.0,2653.0,2653.0,2653.0,2653.0,2653.0,2653.0
102970.3,2605.0,2657.0,2657.0,2657.0,2657.0,2657.0,2657.0
103030.305,2606.0,2661.0,2661.0,2661.0,2661.0,2661.0,2661.0
103090.31,2607.0,2665.0,2665.0,2665.0,2665.0,2665.0,2665.0
103150.31,2607.0,2669.0,2669.0,2669.0,2669.0,2669.0,2669.0
103210.32,2608.0,2673.0,2673.0,2673.0,2673.0,2673.0,2673.0
103270.33,2609.0,2677.0,2677.0,2677.0,2677.0,2677.0,2677.0
103330.336,2610.0,2681.0,2681.0,2681.0,2681.0,2681.0,2681.0
103390.336,2611.0,2685.0,2685.0,2685.0,2685.0,2685.0,2685.0
103450.34,2612.0,2689.0,2689.0,2689.0,2689.0,2689.0,2689.0
103510.35,2612.0,2693.0,2693.0,2693.0,2693.0,2693.0,2693.0
103570.36,2613.0,2697.0,2697.0,2697.0,2697.0,2697.0,2697.0
103630.36,2614.0,2701.0,2701.0,2701.0,2701.0,2701.0,2701.0
103690.37,2615.0,2705.0,2705.0,2705.0,2705.0,2705.0,2705.0
103750.375,2616.0,2709.0,2709.0,2709.0,2709.0,2709.0,2709.0
103810.38,2617.0,2714.0,2714.0,2714.0,2714.0,2714.0,2714.0
103870.39,2618.0,2718.0,2718.0,2718.0,2718.0,2718.0,2718.0
103930.39,2618.0,2722.0,2722.0,2722.0,2722.0,2722.0,2722.0
103990.4,2619.0,2726.0,2726.0,2726.0,2726.0,2726.0,2726.0
104050.41,2620.0,2730.0,2730.0,2730.0,2730.0,2730.0,2730.0
104110.414,2621.0,2734.0,2734.0,2734.0,2734.0,2734.0,2734.0
104170.414,2622.0,2738.0,2738.0,2738.0,2738.0,2738.0,2738.0
104230.42,2623.0,2742.0,2742.0,2742.0,2742.0,2742.0,2742.0
104290.43,2623.0,2746.0,2746.0,2746.0,2746.0,2746.0,2746.0
104350.44,2624.0,2750.0,2750.0,2750.0,2750.0,2750.0,2750.0
104410.44,2625.0,2754.0,2754.0,2754.0,2754.0,2754.0,2754.0
104470.445,2626.0,2758.0,2758.0,2758.0,2758.0,2758.0,2758.0
104530.45,2627.0,2762.0,2762.0,2762.0,2762.0,2762.0,2762.0
104590.46,2628.0,2766.0,2766.0,2766.0,2766.0,2766.0,2766.0
104650.47,2628.0,2770.0,2770.0,2770.0,2770.0,2770.0,2770.0
104710.47,2629.0,2774.0,2774.0,2774.0,2774.0,2774.0,2774.0
104770.48,2630.0,2778.0,2778.0,2778.0,2778.0,2778.0,2778.0
104830.484,2631.0,2782.0,2782.0,2782.0,2782.0,2782.0,2782.0
104890.49,2632.0,2786.0,2786.0,2786.0,2786.0,2786.0,2786.0
104950.49,2633.0,2790.0,2790.0,2790.0,2790.0,2790.0,2790.0
105010.5,2633.0,2795.0,2795.0,2795.0,2795.0,2795.0,2795.0
105070.51,2634.0,2799.0,2799.0,2799.0,2799.0,2799.0,2799.0
105130.516,2635.0,2803.0,2803.0,2803.0,2803.0,2803.0,2803.0
105190.516,2636.0,2807.0,2807.0,2807.0,2807.0,2807.0,2807.0
105250.52,2637.0,2811.0,2811.0,2811.0,2811.0,2811.0,2811.0
105310.53,2638.0,2815.0,2815.0,2815.0,2815.0,2815.0,2815.0
105370.54,2639.0,2819.0,2819.0,2819.0,2819.0,2819.0,2819.0
105430.55,2639.0,2823.0,2823.0,2823.0,2823.0,2823.0,2823.0
105490.55,2640.0,2827.0,2827.0,2827.0,2827.0,2827.0,2827.0
105550.555,2641.0,2831.0,2831.0,2831.0,2831.0,2831.0,2831.0
105610.56,2642.0,2835.0,2835.0,2835.0,2835.0,2835.0,2835.0
105670.57,2643.0,2839.0,2839.0,2839.0,2839.0,2839.0,2839.0
105730.57,2644.0,2843.0,2843.0,2843.0,2843.0,2843.0,2843.0
105790.58,2644.0,2847.0,2847.0,2847.0,2847.0,2847.0,2847.0
105850.586,2645.0,2851.0,2851.0,2851.0,2851.0,2851.0,2851.0
105910.59,2646.0,2855.0,2855.0,2855.0,2855.0,2855.0,2855.0
105970.59,2647.0,2859.0,2859.0,2859.0,2859.0,2859.0,2859.0
106030.6,2648.0,2863.0,2863.0,2863.0,2863.0,2863.0,2863.0
106090.61,2649.0,2867.0,2867.0,2867.0,2867.0,2867.0,2867.0
106150.62,2649.0,2871.0,2871.0,2871.0,2871.0,2871.0,2871.0
106210.62,2650.0,2876.0,2876.0,2876.0,2876.0,2876.0,2876.0
106270.625,2651.0,2880.0,2880.0,2880.0,2880.0,2880.0,2880.0
106330.63,2652.0,2884.0,2884.0,2884.0,2884.0,2884.0,2884.0
106390.64,2653.0,2888.0,2888.0,2888.0,2888.0,2888.0,2888.0
106450.65,2654.0,2892.0,2892.0,2892.0,2892.0,2892.0,2892.0
106510.65,2654.0,2893.0,2896.0,2896.0,2896.0,2896.0,2896.0
106570.66,2655.0,2893.0,2900.0,2900.0,2900.0,2900.0,2900.0
106630.664,2656.0,2894.0,2904.0,2904.0,2904.0,2904.0,2904.0
106690.67,2657.0,2895.0,2908.0,2908.0,2908.0,2908.0,2908.0
106750.67,2658.0,2896.0,2912.0,2912.0,2912.0,2912.0,2912.0
106810.68,2659.0,2897.0,2916.0,2916.0,2916.0,2916.0,2916.0
106870.69,2660.0,2898.0,2920.0,2920.0,2920.0,2920.0,2920.0
106930.695,2660.0,2898.0,2924.0,2924.0,2924.0,2924.0,2924.0
106990.695,2661.0,2899.0,2928.0,2928.0,2928.0,2928.0,2928.0
107050.7,2662.0,2900.0,2932.0,2932.0,2932.0,2932.0,2932.0
107110.71,2663.0,2901.0,2936.0,2936.0,2936.0,2936.0,2936.0
107170.72,2664.0,2902.0,2940.0,2940.0,2940.0,2940.0,2940.0
107230.73,2665.0,2903.0,2944.0,2944.0,2944.0,2944.0,2944.0
107290.73,2665.0,2903.0,2948.0,2948.0,2948.0,2948.0,2948.0
107350.734,2666.0,2904.0,2952.0,2952.0,2952.0,2952.0,2952.0
107410.74,2667.0,2905.0,2957.0,2957.0,2957.0,2957.0,2957.0
107470.75,2668.0,2906.0,2961.0,2961.0,2961.0,2961.0,2961.0
107530.75,2669.0,2907.0,2965.0,2965.0,2965.0,2965.0,2965.0
107590.76,2670.0,2908.0,2969.0,2969.0,2969.0,2969.0,2969.0
107650.766,2670.0,2909.0,2973.0,2973.0,2973.0,2973.0,2973.0
107710.77,2671.0,2909.0,2977.0,2977.0,2977.0,2977.0,2977.0
107770.77,2672.0,2910.0,2981.0,2981.0,2981.0,2981.0,2981.0
107830.78,2673.0,2911.0,2985.0,2985.0,2985.0,2985.0,2985.0
107890.79,2674.0,2912.0,2989.0,2989.0,2989.0,2989.0,2989.0
107950.8,2675.0,2913.0,2993.0,2993.0,2993.0,2993.0,2993.0
108010.805,2675.0,2914.0,2997.0,2997.0,2997.0,2997.0,2997.0
108070.805,2676.0,2914.0,3001.0,3001.0,3001.0,3001.0,3001.0
108130.81,2677.0,2915.0,3005.0,3005.0,3005.0,3005.0,3005.0
108190.82,2678.0,2916.0,3009.0,3009.0,3009.0,3009.0,3009.0
108250.83,2679.0,2917.0,3013.0,3013.0,3013.0,3013.0,3013.0
108310.83,2680.0,2918.0,3017.0,3017.0,3017.0,3017.0,3017.0
108370.836,2681.0,2919.0,3021.0,3021.0,3021.0,3021.0,3021.0
108430.84,2681.0,2919.0,3025.0,3025.0,3025.0,3025.0,3025.0
108490.85,2682.0,2920.0,3029.0,3029.0,3029.0,3029.0,3029.0
108550.85,2683.0,2921.0,3034.0,3034.0,3034.0,3034.0,3034.0
108610.86,2684.0,2922.0,3038.0,3038.0,3038.0,3038.0,3038.0
108670.87,2685.0,2923.0,3042.0,3042.0,3042.0,3042.0,3042.0
108730.875,2686.0,2924.0,3046.0,3046.0,3046.0,3046.0,3046.0
108790.88,2686.0,2924.0,3050.0,3050.0,3050.0,3050.0,3050.0
108850.88,2687.0,2925.0,3054.0,3054.0,3054.0,3054.0,3054.0
108910.89,2688.0,2926.0,3058.0,3058.0,3058.0,3058.0,3058.0
108970.9,2689.0,2927.0,3062.0,3062.0,3062.0,3062.0,3062.0
109030.91,2690.0,2928.0,3066.0,3066.0,3066.0,3066.0,3066.0
109090.91,2691.0,2929.0,3070.0,3070.0,3070.0,3070.0,3070.0
109150.914,2691.0,2930.0,3074.0,3074.0,3074.0,3074.0,3074.0
109210.92,2692.0,2930.0,3078.0,3078.0,3078.0,3078.0,3078.0
109270.93,2693.0,2931.0,3082.0,3082.0,3082.0,3082.0,3082.0
109330.93,2694.0,2932.0,3086.0,3086.0,3086.0,3086.0,3086.0
109390.94,2695.0,2933.0,3090.0,3090.0,3090.0,3090.0,3090.0
109450.945,2696.0,2934.0,3094.0,3094.0,3094.0,3094.0,3094.0
109510.95,2696.0,2935.0,3098.0,3098.0,3098.0,3098.0,3098.0
109570.96,2697.0,2935.0,3102.0,3102.0,3102.0,3102.0,3102.0
109630.96,2698.0,2936.0,3106.0,3106.0,3106.0,3106.0,3106.0
109690.97,2699.0,2937.0,3110.0,3110.0,3110.0,3110.0,3110.0
109750.98,2700.0,2938.0,3115.0,3115.0,3115.0,3115.0,3115.0
109810.984,2701.0,2939.0,3119.0,3119.0,3119.0,3119.0,3119.0
109870.984,2702.0,2940.0,3123.0,3123.0,3123.0,3123.0,3123.0
109930.99,2702.0,2940.0,3127.0,3127.0,3127.0,3127.0,3127.0
109991.0,2703.0,2941.0,3131.0,3131.0,3131.0,3131.0,3131.0
110051.01,2704.0,2942.0,3135.0,3135.0,3135.0,3135.0,3135.0
110111.01,2705.0,2943.0,3139.0,3139.0,3139.0,3139.0,3139.0
110171.016,2706.0,2944.0,3143.0,3143.0,3143.0,3143.0,3143.0
110231.02,2707.0,2945.0,3147.0,3147.0,3147.0,3147.0,3147.0
110291.03,2707.0,2945.0,3151.0,3151.0,3151.0,3151.0,3151.0
110351.03,2708.0,2946.0,3155.0,3155.0,3155.0,3155.0,3155.0
110411.04,2709.0,2947.0,3159.0,3159.0,3159.0,3159.0,3159.0
110471.05,2710.0,2948.0,3163.0,3163.0,3163.0,3163.0,3163.0
110531.055,2711.0,2949.0,3167.0,3167.0,3167.0,3167.0,3167.0
110591.06,2712.0,2950.0,3171.0,3171.0,3171.0,3171.0,3171.0
110651.06,2712.0,2951.0,3175.0,3175.0,3175.0,3175.0,3175.0
110711.07,2713.0,2951.0,3179.0,3179.0,3179.0,3179.0,3179.0
110771.08,2714.0,2952.0,3183.0,3183.0,3183.0,3183.0,3183.0
110831.086,2715.0,2953.0,3187.0,3187.0,3187.0,3187.0,3187.0
110891.086,2716.0,2954.0,3191.0,3191.0,3191.0,3191.0,3191.0
110951.09,2717.0,2955.0,3193.0,3196.0,3196.0,3196.0,3196.0
111011.1,2717.0,2956.0,3194.0,3200.0,3200.0,3200.0,3200.0
111071.11,2718.0,2956.0,3194.0,3204.0,3204.0,3204.0,3204.0
111131.11,2719.0,2957.0,3195.0,3208.0,3208.0,3208.0,3208.0
111191.12,2720.0,2958.0,3196.0,3212.0,3212.0,3212.0,3212.0
111251.125,2721.0,2959.0,3197.0,3216.0,3216.0,3216.0,3216.0
111311.13,2722.0,2960.0,3198.0,3220.0,3220.0,3220.0,3220.0
111371.14,2723.0,2961.0,3199.0,3224.0,3224.0,3224.0,3224.0
111431.14,2723.0,2961.0,3200.0,3228.0,3228.0,3228.0,3228.0
111491.15,2724.0,2962.0,3200.0,3232.0,3232.0,3232.0,3232.0
111551.16,2725.0,2963.0,3201.0,3236.0,3236.0,3236.0,3236.0
111611.164,2726.0,2964.0,3202.0,3240.0,3240.0,3240.0,3240.0
111671.164,2727.0,2965.0,3203.0,3244.0,3244.0,3244.0,3244.0
111731.17,2728.0,2966.0,3204.0,3248.0,3248.0,3248.0,3248.0
111791.18,2728.0,2966.0,3205.0,3252.0,3252.0,3252.0,3252.0
111851.19,2729.0,2967.0,3205.0,3256.0,3256.0,3256.0,3256.0
111911.19,2730.0,2968.0,3206.0,3260.0,3260.0,3260.0,3260.0
111971.195,2731.0,2969.0,3207.0,3264.0,3264.0,3264.0,3264.0
112031.2,2732.0,2970.0,3208.0,3268.0,3268.0,3268.0,3268.0
112091.21,2733.0,2971.0,3209.0,3272.0,3272.0,3272.0,3272.0
112151.22,2733.0,2972.0,3210.0,3277.0,3277.0,3277.0,3277.0
112211.22,2734.0,2972.0,3210.0,3281.0,3281.0,3281.0,3281.0
112271.23,2735.0,2973.0,3211.0,3285.0,3285.0,3285.0,3285.0
112331.234,2736.0,2974.0,3212.0,3289.0,3289.0,3289.0,3289.0
112391.24,2737.0,2975.0,3213.0,3293.0,3293.0,3293.0,3293.0
112451.24,2738.0,2976.0,3214.0,3297.0,3297.0,3297.0,3297.0
112511.25,2738.0,2977.0,3215.0,3301.0,3301.0,3301.0,3301.0
112571.26,2739.0,2977.0,3215.0,3305.0,3305.0,3305.0,3305.0
112631.266,2740.0,2978.0,3216.0,3309.0,3309.0,3309.0,3309.0
112691.266,2741.0,2979.0,3217.0,3313.0,3313.0,3313.0,3313.0
112751.27,2742.0,2980.0,3218.0,3317.0,3317.0,3317.0,3317.0
112811.28,2743.0,2981.0,3219.0,3321.0,3321.0,3321.0,3321.0
112871.29,2744.0,2982.0,3220.0,3325.0,3325.0,3325.0,3325.0
112931.3,2744.0,2982.0,3221.0,3329.0,3329.0,3329.0,3329.0
112991.3,2745.0,2983.0,3221.0,3333.0,3333.0,3333.0,3333.0
113051.305,2746.0,2984.0,3222.0,3337.0,3337.0,3337.0,3337.0
113111.31,2747.0,2985.0,3223.0,3341.0,3341.0,3341.0,3341.0
113171.32,2748.0,2986.0,3224.0,3345.0,3345.0,3345.0,3345.0
113231.32,2749.0,2987.0,3225.0,3349.0,3349.0,3349.0,3349.0
113291.33,2749.0,2987.0,3226.0,3353.0,3353.0,3353.0,3353.0
113351.336,2750.0,2988.0,3226.0,3358.0,3358.0,3358.0,3358.0
113411.34,2751.0,2989.0,3227.0,3362.0,3362.0,3362.0,3362.0
113471.34,2752.0,2990.0,3228.0,3366.0,3366.0,3366.0,3366.0
113531.35,2753.0,2991.0,3229.0,3370.0,3370.0,3370.0,3370.0
113591.36,2754.0,2992.0,3230.0,3374.0,3374.0,3374.0,3374.0
113651.37,2754.0,2993.0,3231.0,3378.0,3378.0,3378.0,3378.0
113711.375,2755.0,2993.0,3231.0,3382.0,3382.0,3382.0,3382.0
113771.375,2756.0,2994.0,3232.0,3386.0,3386.0,3386.0,3386.0
113831.38,2757.0,2995.0,3233.0,3390.0,3390.0,3390.0,3390.0
113891.39,2758.0,2996.0,3234.0,3394.0,3394.0,3394.0,3394.0
113951.4,2759.0,2997.0,3235.0,3398.0,3398.0,3398.0,3398.0
114011.4,2759.0,2998.0,3236.0,3402.0,3402.0,3402.0,3402.0
114071.41,2760.0,2998.0,3236.0,3406.0,3406.0,3406.0,3406.0
114131.414,2761.0,2999.0,3237.0,3410.0,3410.0,3410.0,3410.0
114191.42,2762.0,3000.0,3238.0,3414.0,3414.0,3414.0,3414.0
114251.42,2763.0,3001.0,3239.0,3418.0,3418.0,3418.0,3418.0
114311.43,2764.0,3002.0,3240.0,3422.0,3422.0,3422.0,3422.0
114371.44,2765.0,3003.0,3241.0,3426.0,3426.0,3426.0,3426.0
114431.445,2765.0,3003.0,3242.0,3430.0,3430.0,3430.0,3430.0
114491.445,2766.0,3004.0,3242.0,3434.0,3434.0,3434.0,3434.0
114551.45,2768.0,3006.0,3244.0,3439.0,3439.0,3439.0,3439.0
114611.46,2770.0,3008.0,3246.0,3444.0,3444.0,3444.0,3444.0
114671.47,2772.0,3010.0,3248.0,3450.0,3450.0,3450.0,3450.0
114731.48,2773.0,3012.0,3250.0,3455.0,3455.0,3455.0,3455.0
114791.48,2775.0,3013.0,3251.0,3460.0,3460.0,3460.0,3460.0
114851.484,2777.0,3015.0,3253.0,3465.0,3465.0,3465.0,3465.0
114911.49,2779.0,3017.0,3255.0,3470.0,3470.0,3470.0,3470.0
114971.5,2781.0,3019.0,3257.0,3475.0,3475.0,3475.0,3475.0
115031.5,2783.0,3021.0,3259.0,3480.0,3480.0,3480.0,3480.0
115091.51,2785.0,3023.0,3261.0,3485.0,3485.0,3485.0,3485.0
115151.516,2786.0,3025.0,3263.0,3490.0,3490.0,3490.0,3490.0
115211.52,2788.0,3026.0,3264.0,3495.0,3495.0,3495.0,3495.0
115271.52,2790.0,3028.0,3266.0,3500.0,3500.0,3500.0,3500.0
115331.53,2792.0,3030.0,3268.0,3505.0,3505.0,3505.0,3505.0
115391.54,2794.0,3032.0,3270.0,3508.0,3510.0,3510.0,3510.0
115451.55,2796.0,3034.0,3272.0,3510.0,3515.0,3515.0,3515.0
115511.555,2798.0,3036.0,3274.0,3512.0,3520.0,3520.0,3520.0
115571.555,2799.0,3037.0,3276.0,3514.0,3525.0,3525.0,3525.0
115631.56,2801.0,3039.0,3277.0,3515.0,3531.0,3531.0,3531.0
115691.57,2803.0,3041.0,3279.0,3517.0,3536.0,3536.0,3536.0
115751.58,2805.0,3043.0,3281.0,3519.0,3541.0,3541.0,3541.0
115811.58,2807.0,3045.0,3283.0,3521.0,3546.0,3546.0,3546.0
115871.586,2809.0,3047.0,3285.0,3523.0,3551.0,3551.0,3551.0
115931.59,2811.0,3049.0,3287.0,3525.0,3556.0,3556.0,3556.0
115991.6,2812.0,3050.0,3289.0,3527.0,3561.0,3561.0,3561.0
116051.6,2814.0,3052.0,3290.0,3528.0,3566.0,3566.0,3566.0
116111.61,2816.0,3054.0,3292.0,3530.0,3571.0,3571.0,3571.0
116171.62,2818.0,3056.0,3294.0,3532.0,3576.0,3576.0,3576.0
116231.625,2820.0,3058.0,3296.0,3534.0,3581.0,3581.0,3581.0
116291.63,2822.0,3060.0,3298.0,3536.0,3586.0,3586.0,3586.0
116351.63,2823.0,3062.0,3300.0,3538.0,3591.0,3591.0,3591.0
116411.64,2825.0,3063.0,3301.0,3540.0,3596.0,3596.0,3596.0
116471.65,2827.0,3065.0,3303.0,3541.0,3601.0,3601.0,3601.0
116531.66,2829.0,3067.0,3305.0,3543.0,3606.0,3606.0,3606.0
116591.66,2831.0,3069.0,3307.0,3545.0,3612.0,3612.0,3612.0
116651.664,2833.0,3071.0,3309.0,3547.0,3617.0,3617.0,3617.0
116711.67,2835.0,3073.0,3311.0,3549.0,3622.0,3622.0,3622.0
116771.68,2836.0,3075.0,3313.0,3551.0,3627.0,3627.0,3627.0
116831.68,2838.0,3076.0,3314.0,3553.0,3632.0,3632.0,3632.0
116891.69,2840.0,3078.0,3316.0,3554.0,3637.0,3637.0,3637.0
116951.695,2842.0,3080.0,3318.0,3556.0,3642.0,3642.0,3642.0
117011.7,2844.0,3082.0,3320.0,3558.0,3647.0,3647.0,3647.0
117071.71,2846.0,3084.0,3322.0,3560.0,3652.0,3652.0,3652.0
117131.71,2848.0,3086.0,3324.0,3562.0,3657.0,3657.0,3657.0
117191.72,2849.0,3088.0,3326.0,3564.0,3662.0,3662.0,3662.0
117251.73,2851.0,3089.0,3327.0,3566.0,3667.0,3667.0,3667.0
117311.734,2853.0,3091.0,3329.0,3567.0,3672.0,3672.0,3672.0
117371.734,2855.0,3093.0,3331.0,3569.0,3677.0,3677.0,3677.0
117431.74,2857.0,3095.0,3333.0,3571.0,3682.0,3682.0,3682.0
117491.75,2859.0,3097.0,3335.0,3573.0,3688.0,3688.0,3688.0
117551.76,2861.0,3099.0,3337.0,3575.0,3693.0,3693.0,3693.0
117611.76,2862.0,3100.0,3339.0,3577.0,3698.0,3698.0,3698.0
117671.766,2864.0,3102.0,3340.0,3578.0,3703.0,3703.0,3703.0
117731.77,2866.0,3104.0,3342.0,3580.0,3708.0,3708.0,3708.0
117791.78,2868.0,3106.0,3344.0,3582.0,3713.0,3713.0,3713.0
117851.79,2870.0,3108.0,3346.0,3584.0,3718.0,3718.0,3718.0
117911.79,2872.0,3110.0,3348.0,3586.0,3723.0,3723.0,3723.0
117971.8,2874.0,3112.0,3350.0,3588.0,3728.0,3728.0,3728.0
118031.805,2875.0,3113.0,3352.0,3590.0,3733.0,3733.0,3733.0
118091.81,2877.0,3115.0,3353.0,3591.0,3738.0,3738.0,3738.0
118151.81,2879.0,3117.0,3355.0,3593.0,3743.0,3743.0,3743.0
118211.82,2881.0,3119.0,3357.0,3595.0,3748.0,3748.0,3748.0
118271.83,2883.0,3121.0,3359.0,3597.0,3753.0,3753.0,3753.0
118331.836,2885.0,3123.0,3361.0,3599.0,3758.0,3758.0,3758.0
118391.836,2886.0,3125.0,3363.0,3601.0,3763.0,3763.0,3763.0
118451.84,2888.0,3126.0,3364.0,3603.0,3769.0,3769.0,3769.0
118511.85,2890.0,3128.0,3366.0,3604.0,3774.0,3774.0,3774.0
118571.86,2892.0,3130.0,3368.0,3606.0,3779.0,3779.0,3779.0
118631.86,2894.0,3132.0,3370.0,3608.0,3784.0,3784.0,3784.0
118691.87,2896.0,3134.0,3372.0,3610.0,3789.0,3789.0,3789.0
118751.875,2898.0,3136.0,3374.0,3612.0,3794.0,3794.0,3794.0
118811.88,2899.0,3138.0,3376.0,3614.0,3799.0,3799.0,3799.0
118871.89,2901.0,3139.0,3377.0,3616.0,3804.0,3804.0,3804.0
118931.89,2903.0,3141.0,3379.0,3617.0,3809.0,3809.0,3809.0
118991.9,2905.0,3143.0,3381.0,3619.0,3814.0,3814.0,3814.0
119051.91,2907.0,3145.0,3383.0,3621.0,3819.0,3819.0,3819.0
119111.914,2909.0,3147.0,3385.0,3623.0,3824.0,3824.0,3824.0
119171.914,2911.0,3149.0,3387.0,3625.0,3829.0,3829.0,3829.0
119231.92,2912.0,3150.0,3389.0,3627.0,3834.0,3834.0,3834.0
119291.93,2914.0,3152.0,3390.0,3629.0,3839.0,3839.0,3839.0
119351.94,2916.0,3154.0,3392.0,3630.0,3844.0,3844.0,3844.0
119411.94,2918.0,3156.0,3394.0,3632.0,3850.0,3850.0,3850.0
119471.945,2920.0,3158.0,3396.0,3634.0,3855.0,3855.0,3855.0
119531.95,2922.0,3160.0,3398.0,3636.0,3860.0,3860.0,3860.0
119591.96,2924.0,3162.0,3400.0,3638.0,3865.0,3865.0,3865.0
119651.97,2925.0,3163.0,3402.0,3640.0,3870.0,3870.0,3870.0
119711.97,2927.0,3165.0,3403.0,3641.0,3875.0,3875.0,3875.0
119771.98,2929.0,3167.0,3405.0,3643.0,3880.0,3880.0,3880.0
119831.984,2931.0,3169.0,3407.0,3645.0,3883.0,3885.0,3885.0
119891.99,2933.0,3171.0,3409.0,3647.0,3885.0,3890.0,3890.0
119951.99,2935.0,3173.0,3411.0,3649.0,3887.0,3895.0,3895.0
120012.0,2937.0,3175.0,3413.0,3651.0,3889.0,3900.0,3900.0
120072.01,2938.0,3176.0,3415.0,3653.0,3891.0,3905.0,3905.0
120132.016,2940.0,3178.0,3416.0,3654.0,3893.0,3910.0,3910.0
120192.016,2942.0,3180.0,3418.0,3656.0,3894.0,3915.0,3915.0
120252.02,2944.0,3182.0,3420.0,3658.0,3896.0,3920.0,3920.0
120312.03,2946.0,3184.0,3422.0,3660.0,3898.0,3925.0,3925.0
120372.04,2948.0,3186.0,3424.0,3662.0,3900.0,3931.0,3931.0
120432.05,2949.0,3188.0,3426.0,3664.0,3902.0,3936.0,3936.0
120492.05,2951.0,3189.0,3427.0,3666.0,3904.0,3941.0,3941.0
120552.055,2953.0,3191.0,3429.0,3667.0,3905.0,3946.0,3946.0
120612.06,2955.0,3193.0,3431.0,3669.0,3907.0,3951.0,3951.0
120672.07,2957.0,3195.0,3433.0,3671.0,3909.0,3956.0,3956.0
120732.07,2959.0,3197.0,3435.0,3673.0,3911.0,3961.0,3961.0
120792.08,2961.0,3199.0,3437.0,3675.0,3913.0,3966.0,3966.0
120852.086,2962.0,3201.0,3439.0,3677.0,3915.0,3971.0,3971.0
120912.09,2964.0,3202.0,3440.0,3679.0,3917.0,3976.0,3976.0
120972.09,2966.0,3204.0,3442.0,3680.0,3918.0,3981.0,3981.0
121032.1,2968.0,3206.0,3444.0,3682.0,3920.0,3986.0,3986.0
121092.11,2970.0,3208.0,3446.0,3684.0,3922.0,3991.0,3991.0
121152.12,2972.0,3210.0,3448.0,3686.0,3924.0,3996.0,3996.0
121212.125,2974.0,3212.0,3450.0,3688.0,3926.0,4001.0,4001.0
121272.125,2975.0,3213.0,3452.0,3690.0,3928.0,4006.0,4006.0
121332.13,2977.0,3215.0,3453.0,3691.0,3930.0,4012.0,4012.0
121392.14,2979.0,3217.0,3455.0,3693.0,3931.0,4017.0,4017.0
121452.15,2981.0,3219.0,3457.0,3695.0,3933.0,4022.0,4022.0
121512.15,2983.0,3221.0,3459.0,3697.0,3935.0,4027.0,4027.0
121572.16,2985.0,3223.0,3461.0,3699.0,3937.0,4032.0,4032.0
121632.164,2987.0,3225.0,3463.0,3701.0,3939.0,4037.0,4037.0
121692.17,2988.0,3226.0,3465.0,3703.0,3941.0,4042.0,4042.0
121752.17,2990.0,3228.0,3466.0,3704.0,3943.0,4047.0,4047.0
121812.18,2992.0,3230.0,3468.0,3706.0,3944.0,4052.0,4052.0
121872.19,2994.0,3232.0,3470.0,3708.0,3946.0,4057.0,4057.0
121932.195,2996.0,3234.0,3472.0,3710.0,3948.0,4062.0,4062.0
